windspeed,type,mean,min,max,sample_001,sample_002,sample_003,sample_004,sample_005,sample_006,sample_007,sample_008,sample_009,sample_010,sample_011,sample_012,sample_013,sample_014,sample_015,sample_016,sample_017,sample_018,sample_019,sample_020,sample_021,sample_022,sample_023,sample_024,sample_025,sample_026,sample_027,sample_028,sample_029,sample_030,sample_031,sample_032,sample_033,sample_034,sample_035,sample_036,sample_037,sample_038,sample_039,sample_040,sample_041,sample_042,sample_043,sample_044,sample_045,sample_046,sample_047,sample_048,sample_049,sample_050,sample_051,sample_052,sample_053,sample_054,sample_055,sample_056,sample_057,sample_058,sample_059,sample_060,sample_061,sample_062,sample_063,sample_064,sample_065,sample_066,sample_067,sample_068,sample_069,sample_070,sample_071,sample_072,sample_073,sample_074,sample_075,sample_076,sample_077,sample_078,sample_079,sample_080,sample_081,sample_082,sample_083,sample_084,sample_085,sample_086,sample_087,sample_088,sample_089,sample_090,sample_091,sample_092,sample_093,sample_094,sample_095,sample_096,sample_097,sample_098,sample_099,sample_100
38.5833,RD,1.1208,1.0977,1.1454,1.0977,1.0981666666666665,1.0986333333333331,1.0991,1.0995666666666666,1.1000333333333332,1.1004999999999998,1.1009666666666666,1.1014333333333333,1.1018999999999999,1.1023666666666665,1.1028333333333333,1.1033,1.1037666666666666,1.1042333333333332,1.1047,1.1051666666666666,1.1056333333333332,1.1060999999999999,1.1065666666666667,1.1070333333333333,1.1075,1.1079666666666665,1.1084333333333334,1.1089,1.1093666666666666,1.1098333333333332,1.1103,1.1107666666666667,1.1112333333333333,1.1117,1.1121666666666667,1.1126333333333334,1.1131,1.1135666666666666,1.1140333333333332,1.1145,1.1149666666666667,1.1154333333333333,1.1159,1.1163666666666667,1.1168333333333333,1.1173,1.1177666666666666,1.1182333333333334,1.1187,1.1191666666666666,1.1196333333333333,1.1201,1.1205666666666667,1.121048484848485,1.1215454545454546,1.1220424242424243,1.122539393939394,1.1230363636363636,1.1235333333333333,1.124030303030303,1.1245272727272728,1.1250242424242425,1.1255212121212121,1.1260181818181818,1.1265151515151515,1.1270121212121211,1.127509090909091,1.1280060606060607,1.1285030303030303,1.129,1.1294969696969697,1.1299939393939393,1.130490909090909,1.1309878787878789,1.1314848484848485,1.1319818181818182,1.1324787878787879,1.1329757575757575,1.1334727272727272,1.133969696969697,1.1344666666666667,1.1349636363636364,1.135460606060606,1.1359575757575757,1.1364545454545454,1.136951515151515,1.137448484848485,1.1379454545454546,1.1384424242424243,1.138939393939394,1.1394363636363636,1.1399333333333332,1.140430303030303,1.1409272727272728,1.1414242424242425,1.1419212121212121,1.1424181818181818,1.1429151515151514,1.143412121212121,1.143909090909091,1.1444060606060606,1.1449030303030303,1.1454
41.15552,RD,1.1237,1.0983,1.1499,1.0983,1.0988131313131313,1.0993262626262628,1.099839393939394,1.1003525252525252,1.1008656565656567,1.101378787878788,1.1018919191919192,1.1024050505050504,1.102918181818182,1.1034313131313132,1.1039444444444444,1.1044575757575759,1.104970707070707,1.1054838383838383,1.1059969696969698,1.106510101010101,1.1070232323232323,1.1075363636363635,1.108049494949495,1.1085626262626262,1.1090757575757575,1.109588888888889,1.1101020202020202,1.1106151515151514,1.111128282828283,1.1116414141414142,1.1121545454545454,1.1126676767676766,1.113180808080808,1.1136939393939393,1.1142070707070706,1.114720202020202,1.1152333333333333,1.1157464646464645,1.116259595959596,1.1167727272727273,1.1172858585858585,1.11779898989899,1.1183121212121212,1.1188252525252524,1.1193383838383837,1.1198515151515152,1.1203646464646464,1.1208777777777776,1.121390909090909,1.1219040404040403,1.1224171717171716,1.122930303030303,1.1234434343434343,1.1239646464646464,1.1244939393939393,1.1250232323232323,1.1255525252525251,1.1260818181818182,1.126611111111111,1.127140404040404,1.1276696969696969,1.12819898989899,1.1287282828282827,1.1292575757575756,1.1297868686868686,1.1303161616161614,1.1308454545454545,1.1313747474747473,1.1319040404040404,1.1324333333333332,1.1329626262626262,1.133491919191919,1.134021212121212,1.134550505050505,1.135079797979798,1.1356090909090908,1.1361383838383838,1.1366676767676767,1.1371969696969697,1.1377262626262625,1.1382555555555556,1.1387848484848484,1.1393141414141412,1.1398434343434343,1.140372727272727,1.1409020202020201,1.141431313131313,1.141960606060606,1.1424898989898988,1.1430191919191919,1.1435484848484847,1.1440777777777777,1.1446070707070706,1.1451363636363636,1.1456656565656564,1.1461949494949495,1.1467242424242423,1.1472535353535354,1.1477828282828282,1.1483121212121212,1.148841414141414,1.149370707070707,1.1499
43.727740000000004,RD,1.1271,1.0985,1.1559,1.0985,1.0990777777777778,1.0996555555555556,1.1002333333333334,1.1008111111111112,1.101388888888889,1.1019666666666668,1.1025444444444445,1.1031222222222223,1.1037000000000001,1.1042777777777777,1.1048555555555555,1.1054333333333333,1.106011111111111,1.1065888888888888,1.1071666666666666,1.1077444444444444,1.1083222222222222,1.1089,1.1094777777777778,1.1100555555555556,1.1106333333333334,1.1112111111111111,1.111788888888889,1.1123666666666667,1.1129444444444445,1.1135222222222223,1.1141,1.1146777777777779,1.1152555555555557,1.1158333333333332,1.116411111111111,1.1169888888888888,1.1175666666666666,1.1181444444444444,1.1187222222222222,1.1193,1.1198777777777777,1.1204555555555555,1.1210333333333333,1.1216111111111111,1.122188888888889,1.1227666666666667,1.1233444444444445,1.1239222222222223,1.1245,1.1250777777777778,1.1256555555555556,1.1262333333333334,1.1268111111111112,1.127390909090909,1.1279727272727273,1.1285545454545454,1.1291363636363636,1.1297181818181818,1.1303,1.130881818181818,1.1314636363636363,1.1320454545454546,1.1326272727272726,1.1332090909090908,1.133790909090909,1.1343727272727273,1.1349545454545453,1.1355363636363636,1.1361181818181818,1.1367,1.137281818181818,1.1378636363636363,1.1384454545454545,1.1390272727272728,1.1396090909090908,1.140190909090909,1.1407727272727273,1.1413545454545455,1.1419363636363635,1.1425181818181818,1.1431,1.1436818181818182,1.1442636363636363,1.1448454545454545,1.1454272727272727,1.1460090909090908,1.146590909090909,1.1471727272727272,1.1477545454545455,1.1483363636363635,1.1489181818181817,1.1495,1.1500818181818182,1.1506636363636362,1.1512454545454545,1.1518272727272727,1.152409090909091,1.152990909090909,1.1535727272727272,1.1541545454545454,1.1547363636363637,1.1553181818181817,1.1559
46.29996,RD,1.1304,1.0971,1.1636,1.0971,1.0977727272727273,1.0984454545454545,1.0991181818181819,1.099790909090909,1.1004636363636364,1.1011363636363636,1.101809090909091,1.1024818181818181,1.1031545454545455,1.1038272727272727,1.1045,1.1051727272727272,1.1058454545454546,1.1065181818181817,1.1071909090909091,1.1078636363636363,1.1085363636363637,1.1092090909090908,1.1098818181818182,1.1105545454545456,1.1112272727272727,1.1119,1.1125727272727273,1.1132454545454546,1.1139181818181818,1.1145909090909092,1.1152636363636363,1.1159363636363637,1.1166090909090909,1.1172818181818183,1.1179545454545454,1.1186272727272728,1.1193,1.1199727272727273,1.1206454545454545,1.1213181818181819,1.121990909090909,1.1226636363636364,1.1233363636363636,1.124009090909091,1.1246818181818183,1.1253545454545455,1.1260272727272729,1.1267,1.1273727272727274,1.1280454545454546,1.128718181818182,1.1293909090909091,1.1300636363636365,1.1307353535353537,1.1314060606060607,1.1320767676767678,1.1327474747474748,1.1334181818181819,1.134088888888889,1.134759595959596,1.135430303030303,1.13610101010101,1.1367717171717173,1.1374424242424244,1.1381131313131314,1.1387838383838385,1.1394545454545455,1.1401252525252525,1.1407959595959596,1.1414666666666666,1.1421373737373737,1.142808080808081,1.143478787878788,1.144149494949495,1.144820202020202,1.1454909090909091,1.1461616161616162,1.1468323232323232,1.1475030303030302,1.1481737373737373,1.1488444444444446,1.1495151515151516,1.1501858585858586,1.1508565656565657,1.1515272727272727,1.1521979797979798,1.1528686868686868,1.1535393939393939,1.154210101010101,1.1548808080808082,1.1555515151515152,1.1562222222222223,1.1568929292929293,1.1575636363636364,1.1582343434343434,1.1589050505050504,1.1595757575757575,1.1602464646464645,1.1609171717171718,1.1615878787878788,1.1622585858585859,1.162929292929293,1.1636
48.87218,RD,1.1338,1.0954,1.1722,1.0954,1.0961757575757576,1.096951515151515,1.0977272727272727,1.0985030303030303,1.0992787878787877,1.1000545454545454,1.100830303030303,1.1016060606060605,1.1023818181818181,1.1031575757575758,1.1039333333333332,1.1047090909090909,1.1054848484848485,1.106260606060606,1.1070363636363636,1.1078121212121212,1.1085878787878787,1.1093636363636363,1.1101393939393938,1.1109151515151514,1.111690909090909,1.1124666666666665,1.1132424242424241,1.1140181818181818,1.1147939393939392,1.1155696969696969,1.1163454545454545,1.117121212121212,1.1178969696969696,1.1186727272727273,1.1194484848484847,1.1202242424242423,1.121,1.1217757575757574,1.122551515151515,1.1233272727272727,1.1241030303030302,1.1248787878787878,1.1256545454545455,1.126430303030303,1.1272060606060605,1.1279818181818182,1.1287575757575756,1.1295333333333333,1.130309090909091,1.1310848484848484,1.131860606060606,1.1326363636363637,1.133412121212121,1.1341878787878787,1.1349636363636362,1.1357393939393938,1.1365151515151515,1.137290909090909,1.1380666666666666,1.1388424242424242,1.1396181818181816,1.1403939393939393,1.141169696969697,1.1419454545454544,1.142721212121212,1.1434969696969697,1.144272727272727,1.1450484848484848,1.1458242424242424,1.1465999999999998,1.1473757575757575,1.1481515151515151,1.1489272727272726,1.1497030303030302,1.1504787878787879,1.1512545454545453,1.152030303030303,1.1528060606060606,1.153581818181818,1.1543575757575757,1.1551333333333333,1.1559090909090908,1.1566848484848484,1.157460606060606,1.1582363636363635,1.1590121212121212,1.1597878787878786,1.1605636363636362,1.161339393939394,1.1621151515151513,1.162890909090909,1.1636666666666666,1.164442424242424,1.1652181818181817,1.1659939393939394,1.1667696969696968,1.1675454545454544,1.168321212121212,1.1690969696969695,1.1698727272727272,1.1706484848484848,1.1714242424242423,1.1722
51.4444,RD,1.1367,1.0933,1.181,1.0933,1.0941767676767675,1.0950535353535353,1.095930303030303,1.0968070707070707,1.0976838383838383,1.098560606060606,1.0994373737373737,1.1003141414141413,1.101190909090909,1.1020676767676767,1.1029444444444445,1.103821212121212,1.1046979797979797,1.1055747474747475,1.106451515151515,1.1073282828282829,1.1082050505050505,1.109081818181818,1.1099585858585859,1.1108353535353535,1.1117121212121213,1.1125888888888888,1.1134656565656567,1.1143424242424242,1.1152191919191918,1.1160959595959596,1.1169727272727272,1.117849494949495,1.1187262626262626,1.1196030303030302,1.120479797979798,1.1213565656565656,1.1222333333333334,1.123110101010101,1.1239868686868686,1.1248636363636364,1.125740404040404,1.1266171717171718,1.1274939393939394,1.1283707070707072,1.1292474747474748,1.1301242424242424,1.1310010101010102,1.1318777777777778,1.1327545454545456,1.1336313131313132,1.1345080808080807,1.1353848484848486,1.1362616161616161,1.1371474747474748,1.1380424242424243,1.1389373737373738,1.1398323232323233,1.1407272727272728,1.1416222222222223,1.1425171717171718,1.1434121212121213,1.1443070707070708,1.1452020202020203,1.1460969696969698,1.1469919191919193,1.1478868686868688,1.1487818181818181,1.1496767676767676,1.1505717171717171,1.1514666666666666,1.1523616161616161,1.1532565656565656,1.1541515151515152,1.1550464646464647,1.1559414141414142,1.1568363636363637,1.1577313131313132,1.1586262626262627,1.1595212121212122,1.1604161616161617,1.1613111111111112,1.1622060606060607,1.1631010101010102,1.1639959595959597,1.1648909090909092,1.1657858585858587,1.1666808080808082,1.1675757575757577,1.1684707070707072,1.1693656565656567,1.170260606060606,1.1711555555555555,1.172050505050505,1.1729454545454545,1.173840404040404,1.1747353535353535,1.175630303030303,1.1765252525252525,1.177420202020202,1.1783151515151515,1.179210101010101,1.1801050505050505,1.181
54.01662,RD,1.1393,1.0908,1.1917,1.0908,1.091779797979798,1.092759595959596,1.093739393939394,1.0947191919191919,1.09569898989899,1.0966787878787878,1.097658585858586,1.0986383838383837,1.0996181818181818,1.1005979797979797,1.1015777777777778,1.1025575757575758,1.1035373737373737,1.1045171717171718,1.1054969696969696,1.1064767676767677,1.1074565656565656,1.1084363636363637,1.1094161616161615,1.1103959595959596,1.1113757575757575,1.1123555555555555,1.1133353535353536,1.1143151515151515,1.1152949494949496,1.1162747474747474,1.1172545454545455,1.1182343434343434,1.1192141414141414,1.1201939393939393,1.1211737373737374,1.1221535353535352,1.1231333333333333,1.1241131313131314,1.1250929292929293,1.1260727272727273,1.1270525252525252,1.1280323232323233,1.1290121212121211,1.1299919191919192,1.130971717171717,1.1319515151515152,1.132931313131313,1.133911111111111,1.1348909090909092,1.135870707070707,1.1368505050505051,1.137830303030303,1.138810101010101,1.1398292929292928,1.1408878787878787,1.1419464646464645,1.1430050505050504,1.1440636363636363,1.1451222222222222,1.146180808080808,1.147239393939394,1.1482979797979798,1.1493565656565656,1.1504151515151515,1.1514737373737374,1.1525323232323232,1.1535909090909091,1.154649494949495,1.1557080808080809,1.1567666666666667,1.1578252525252526,1.1588838383838385,1.159942424242424,1.16100101010101,1.1620595959595958,1.1631181818181817,1.1641767676767676,1.1652353535353535,1.1662939393939393,1.1673525252525252,1.168411111111111,1.169469696969697,1.1705282828282828,1.1715868686868687,1.1726454545454545,1.1737040404040404,1.1747626262626263,1.1758212121212122,1.176879797979798,1.177938383838384,1.1789969696969698,1.1800555555555556,1.1811141414141413,1.1821727272727272,1.183231313131313,1.184289898989899,1.1853484848484848,1.1864070707070706,1.1874656565656565,1.1885242424242424,1.1895828282828282,1.1906414141414141,1.1917
56.588840000000005,RD,1.1431,1.0873,1.2008,1.0873,1.0884272727272726,1.0895545454545454,1.090681818181818,1.091809090909091,1.0929363636363636,1.0940636363636362,1.095190909090909,1.0963181818181817,1.0974454545454544,1.0985727272727273,1.0997,1.1008272727272728,1.1019545454545454,1.103081818181818,1.104209090909091,1.1053363636363636,1.1064636363636364,1.107590909090909,1.1087181818181817,1.1098454545454546,1.1109727272727272,1.1120999999999999,1.1132272727272727,1.1143545454545454,1.1154818181818182,1.1166090909090909,1.1177363636363635,1.1188636363636364,1.119990909090909,1.121118181818182,1.1222454545454545,1.1233727272727272,1.1245,1.1256272727272727,1.1267545454545453,1.1278818181818182,1.1290090909090909,1.1301363636363637,1.1312636363636364,1.132390909090909,1.1335181818181819,1.1346454545454545,1.1357727272727274,1.1369,1.1380272727272727,1.1391545454545455,1.1402818181818182,1.1414090909090908,1.1425363636363637,1.1436828282828282,1.1448484848484848,1.1460141414141414,1.147179797979798,1.1483454545454546,1.1495111111111112,1.1506767676767677,1.1518424242424243,1.153008080808081,1.1541737373737373,1.1553393939393939,1.1565050505050505,1.157670707070707,1.1588363636363637,1.1600020202020203,1.1611676767676768,1.1623333333333334,1.16349898989899,1.1646646464646464,1.165830303030303,1.1669959595959596,1.1681616161616162,1.1693272727272728,1.1704929292929294,1.171658585858586,1.1728242424242425,1.1739898989898991,1.1751555555555555,1.176321212121212,1.1774868686868687,1.1786525252525253,1.1798181818181819,1.1809838383838385,1.182149494949495,1.1833151515151517,1.1844808080808082,1.1856464646464646,1.1868121212121212,1.1879777777777778,1.1891434343434344,1.190309090909091,1.1914747474747476,1.1926404040404042,1.1938060606060608,1.1949717171717174,1.1961373737373737,1.1973030303030303,1.198468686868687,1.1996343434343435,1.2008
59.16106,RD,1.1467,1.0838,1.2109,1.0838,1.085070707070707,1.0863414141414143,1.0876121212121213,1.0888828282828285,1.0901535353535354,1.0914242424242424,1.0926949494949496,1.0939656565656566,1.0952363636363638,1.0965070707070708,1.097777777777778,1.099048484848485,1.100319191919192,1.1015898989898991,1.102860606060606,1.1041313131313133,1.1054020202020203,1.1066727272727273,1.1079434343434345,1.1092141414141414,1.1104848484848486,1.1117555555555556,1.1130262626262628,1.1142969696969698,1.1155676767676768,1.116838383838384,1.118109090909091,1.1193797979797981,1.1206505050505051,1.121921212121212,1.1231919191919193,1.1244626262626263,1.1257333333333335,1.1270040404040405,1.1282747474747474,1.1295454545454546,1.1308161616161616,1.1320868686868688,1.1333575757575758,1.134628282828283,1.13589898989899,1.137169696969697,1.1384404040404041,1.1397111111111111,1.1409818181818183,1.1422525252525253,1.1435232323232323,1.1447939393939395,1.1460646464646465,1.147348484848485,1.1486454545454545,1.1499424242424243,1.151239393939394,1.1525363636363637,1.1538333333333335,1.155130303030303,1.1564272727272729,1.1577242424242424,1.1590212121212122,1.1603181818181818,1.1616151515151516,1.1629121212121212,1.164209090909091,1.1655060606060608,1.1668030303030303,1.1681000000000001,1.1693969696969697,1.1706939393939395,1.171990909090909,1.1732878787878789,1.1745848484848485,1.1758818181818183,1.177178787878788,1.1784757575757576,1.1797727272727274,1.181069696969697,1.1823666666666668,1.1836636363636364,1.1849606060606062,1.1862575757575757,1.1875545454545455,1.1888515151515153,1.190148484848485,1.1914454545454547,1.1927424242424243,1.194039393939394,1.1953363636363636,1.1966333333333334,1.197930303030303,1.1992272727272728,1.2005242424242426,1.2018212121212122,1.203118181818182,1.2044151515151515,1.2057121212121213,1.207009090909091,1.2083060606060607,1.2096030303030303,1.2109
61.73328,RD,1.1497,1.0803,1.2214,1.0803,1.0817020202020202,1.0831040404040404,1.0845060606060606,1.0859080808080808,1.087310101010101,1.0887121212121211,1.0901141414141415,1.0915161616161617,1.092918181818182,1.094320202020202,1.0957222222222223,1.0971242424242424,1.0985262626262626,1.0999282828282828,1.101330303030303,1.1027323232323232,1.1041343434343434,1.1055363636363635,1.106938383838384,1.1083404040404041,1.1097424242424243,1.1111444444444445,1.1125464646464647,1.1139484848484849,1.115350505050505,1.1167525252525252,1.1181545454545454,1.1195565656565656,1.1209585858585858,1.122360606060606,1.1237626262626264,1.1251646464646465,1.1265666666666667,1.127968686868687,1.129370707070707,1.1307727272727273,1.1321747474747474,1.1335767676767676,1.1349787878787878,1.136380808080808,1.1377828282828282,1.1391848484848484,1.1405868686868685,1.141988888888889,1.1433909090909091,1.1447929292929293,1.1461949494949495,1.1475969696969697,1.1489989898989899,1.1504242424242423,1.1518727272727272,1.153321212121212,1.154769696969697,1.1562181818181818,1.1576666666666666,1.1591151515151514,1.1605636363636362,1.1620121212121213,1.163460606060606,1.164909090909091,1.1663575757575757,1.1678060606060605,1.1692545454545453,1.1707030303030304,1.1721515151515152,1.1736,1.1750484848484848,1.1764969696969696,1.1779454545454544,1.1793939393939394,1.1808424242424242,1.182290909090909,1.1837393939393939,1.1851878787878787,1.1866363636363637,1.1880848484848485,1.1895333333333333,1.1909818181818181,1.192430303030303,1.1938787878787878,1.1953272727272728,1.1967757575757576,1.1982242424242424,1.1996727272727272,1.201121212121212,1.202569696969697,1.2040181818181819,1.2054666666666667,1.2069151515151515,1.2083636363636363,1.2098121212121211,1.2112606060606061,1.212709090909091,1.2141575757575758,1.2156060606060606,1.2170545454545456,1.2185030303030304,1.2199515151515152,1.2214
64.3055,RD,1.1516,1.0753,1.2318,1.0753,1.076841414141414,1.0783828282828283,1.0799242424242423,1.0814656565656564,1.0830070707070707,1.0845484848484848,1.0860898989898988,1.0876313131313131,1.0891727272727272,1.0907141414141412,1.0922555555555555,1.0937969696969696,1.0953383838383837,1.096879797979798,1.098421212121212,1.099962626262626,1.1015040404040404,1.1030454545454544,1.1045868686868687,1.1061282828282828,1.1076696969696969,1.1092111111111111,1.1107525252525252,1.1122939393939393,1.1138353535353536,1.1153767676767676,1.1169181818181817,1.118459595959596,1.12000101010101,1.1215424242424241,1.1230838383838384,1.1246252525252525,1.1261666666666665,1.1277080808080808,1.129249494949495,1.130790909090909,1.1323323232323232,1.1338737373737373,1.1354151515151514,1.1369565656565657,1.1384979797979797,1.1400393939393938,1.141580808080808,1.1431222222222222,1.1446636363636362,1.1462050505050505,1.1477464646464646,1.1492878787878786,1.150829292929293,1.1524101010101009,1.154030303030303,1.155650505050505,1.1572707070707071,1.158890909090909,1.160511111111111,1.1621313131313131,1.1637515151515152,1.165371717171717,1.1669919191919191,1.1686121212121212,1.1702323232323233,1.1718525252525251,1.1734727272727272,1.1750929292929293,1.1767131313131314,1.1783333333333332,1.1799535353535353,1.1815737373737374,1.1831939393939392,1.1848141414141413,1.1864343434343434,1.1880545454545455,1.1896747474747476,1.1912949494949494,1.1929151515151515,1.1945353535353536,1.1961555555555556,1.1977757575757575,1.1993959595959596,1.2010161616161616,1.2026363636363637,1.2042565656565656,1.2058767676767677,1.2074969696969697,1.2091171717171718,1.2107373737373737,1.2123575757575757,1.2139777777777778,1.21559797979798,1.2172181818181818,1.2188383838383838,1.220458585858586,1.2220787878787878,1.2236989898989898,1.225319191919192,1.226939393939394,1.228559595959596,1.230179797979798,1.2318
